date,exchange_rate_USD_EUR,exchange_rate_JPY_EUR,oil_price,interest_rate,sp500,day_of_week,month,year,exchange_rate_USD_EUR_pct_change,exchange_rate_JPY_EUR_pct_change,oil_price_pct_change,sp500_pct_change,exchange_rate_USD_EUR_ma_7,exchange_rate_JPY_EUR_ma_7,oil_price_ma_7,exchange_rate_USD_EUR_ma_30,exchange_rate_JPY_EUR_ma_30,oil_price_ma_30,exchange_rate_USD_EUR_ma_90,exchange_rate_JPY_EUR_ma_90,oil_price_ma_90
2015-08-25,0.8672,0.00729,1.758,0.15,187.23,1,8,2015,0.0,0.0,-95.5095785440613,0.0,0.8656857142857143,0.0072871428571428575,17.739,0.8715966666666666,0.007241666666666666,9.270100000000001,0.8903355555555555,0.007245333333333334,9.773033333333334
2015-08-25,0.8672,0.00729,1.373,0.15,187.23,1,8,2015,0.0,0.0,-21.899886234357226,0.0,0.8664428571428571,0.007288571428571428,17.884285714285713,0.87084,0.0072443333333333335,9.264633333333332,0.8900133333333332,0.007246333333333334,9.769077777777778
2015-08-25,0.8672,0.00729,1.243,0.15,187.23,1,8,2015,0.0,0.0,-9.468317552804074,0.0,0.8672,0.00729,12.601857142857142,0.8700833333333333,0.007247,9.257,0.8896911111111112,0.007247333333333334,9.765533333333334
2015-08-25,0.8672,0.00729,1.248,0.15,187.23,1,8,2015,0.0,0.0,0.4022526146419958,0.0,0.8672,0.00729,12.57214285714286,0.8693266666666666,0.007249666666666666,9.2516,0.8893688888888889,0.007248333333333333,9.763577777777778
2015-08-25,0.8672,0.00729,1.395,0.15,187.23,1,8,2015,0.0,0.0,11.778846153846146,0.0,0.8672,0.00729,6.791428571428573,0.8689566666666667,0.007253,7.836766666666667,0.8890466666666667,0.007249333333333333,9.30941111111111
2015-08-25,0.8672,0.00729,1.323,0.15,187.23,1,8,2015,0.0,0.0,-5.161290322580648,0.0,0.8672,0.00729,6.784285714285716,0.8685866666666667,0.007256333333333333,6.532533333333333,0.8887244444444443,0.007250333333333333,9.306977777777778
2015-08-25,0.8672,0.00729,0.358,0.15,187.23,1,8,2015,0.0,0.0,-72.94028722600152,0.0,0.8672,0.00729,1.2425714285714295,0.8682166666666667,0.007259666666666666,6.5321,0.8884022222222222,0.007251333333333333,9.306866666666668
2015-08-26,0.8816,0.00733,1.247,0.14,194.68,2,8,2015,1.6605166051660625,0.5486968449931462,248.32402234636874,3.979063184318754,0.8692571428571428,0.007295714285714286,1.1695714285714298,0.8683266666666666,0.007264333333333333,6.522633333333333,0.8882399999999999,0.007252777777777777,8.787277777777776
2015-08-26,0.8816,0.00733,1.377,0.14,194.68,2,8,2015,0.0,0.0,10.425020048115474,0.0,0.8713142857142858,0.007301428571428571,1.1701428571428583,0.8684366666666665,0.007268999999999999,6.516666666666666,0.8880777777777779,0.007254222222222223,8.783144444444446
2015-08-26,0.8816,0.00733,1.379,0.14,194.68,2,8,2015,0.0,0.0,0.1452432824981864,0.0,0.8733714285714286,0.0073071428571428575,1.1895714285714296,0.8685466666666667,0.007273666666666666,6.5183333333333335,0.8878733333333333,0.007255222222222222,8.781911111111112
2015-08-26,0.8816,0.00733,1.386,0.14,194.68,2,8,2015,0.0,0.0,0.50761421319796,0.0,0.8754285714285714,0.007312857142857142,1.2092857142857152,0.8686566666666666,0.007278333333333333,6.516133333333333,0.887668888888889,0.007256222222222222,8.7817
2015-08-26,0.8816,0.00733,0.341,0.14,194.68,2,8,2015,0.0,0.0,-75.39682539682539,0.0,0.8774857142857143,0.007318571428571429,1.0587142857142866,0.8687666666666666,0.007283,6.480766666666667,0.8874644444444444,0.007257222222222222,8.78128888888889
2015-08-26,0.8816,0.00733,1.31,0.14,194.68,2,8,2015,0.0,0.0,284.16422287390026,0.0,0.8795428571428572,0.007324285714285714,1.056857142857144,0.8688766666666667,0.007287666666666667,6.480366666666667,0.8872599999999999,0.007258222222222222,8.772133333333333
2015-08-26,0.8816,0.00733,1.893,0.14,194.68,2,8,2015,0.0,0.0,44.50381679389312,0.0,0.8816,0.00733,1.2761428571428581,0.8689866666666667,0.007292333333333333,6.4814333333333325,0.8870555555555556,0.007259222222222222,8.262166666666667
2015-08-26,0.8816,0.00733,1.327,0.14,194.68,2,8,2015,0.0,0.0,-29.899630216587425,0.0,0.8816,0.00733,1.2875714285714295,0.8690966666666665,0.007297,6.477433333333334,0.886851111111111,0.007260222222222223,8.259855555555555
2015-08-26,0.8816,0.00733,38.5,0.14,194.68,2,8,2015,0.0,0.0,2801.2810851544837,0.0,0.8816,0.00733,6.5908571428571445,0.8697533333333334,0.007298666666666666,7.714699999999999,0.8866466666666668,0.007261222222222223,8.668755555555556
2015-08-26,0.8816,0.00733,41.76,0.14,194.68,2,8,2015,0.0,0.0,8.467532467532468,0.0,0.8816,0.00733,12.35957142857143,0.87041,0.007300333333333333,9.0572,0.8864422222222221,0.007262222222222223,9.117033333333334
2015-08-26,0.8816,0.00733,1.252,0.14,194.68,2,8,2015,0.0,0.0,-97.00191570881226,0.0,0.8816,0.00733,12.340428571428573,0.8710666666666665,0.007302,7.712599999999999,0.8862377777777777,0.007263222222222222,8.659277777777778
2015-08-27,0.8893,0.00735,1.378,0.14,199.16,3,8,2015,0.8734119782214167,0.27285129604366354,10.063897763578256,2.3012122457365836,0.8827,0.007332857142857142,12.48857142857143,0.8719800000000001,0.007304333333333333,7.7141,0.8861188888888888,0.007264444444444444,8.655655555555557
2015-08-27,0.8893,0.00735,1.358,0.14,199.16,3,8,2015,0.0,0.0,-1.4513788098693636,0.0,0.8838,0.007335714285714286,12.495428571428572,0.8728933333333333,0.007306666666666666,7.7114666666666665,0.8859999999999999,0.007265666666666667,8.653677777777778
2015-08-27,0.8893,0.00735,1.49,0.14,199.16,3,8,2015,0.0,0.0,9.720176730485996,0.0,0.8849,0.007338571428571429,12.437857142857142,0.8738066666666667,0.0073089999999999995,7.718933333333333,0.8858522222222223,0.007266666666666667,8.6545
2015-08-27,0.8893,0.00735,0.368,0.14,199.16,3,8,2015,0.0,0.0,-75.30201342281879,0.0,0.886,0.007341428571428571,12.300857142857144,0.87472,0.007311333333333334,7.670599999999999,0.8857044444444444,0.007267666666666666,8.642855555555554
2015-08-27,0.8893,0.00735,1.464,0.14,199.16,3,8,2015,0.0,0.0,297.82608695652175,0.0,0.8871,0.007344285714285714,7.010000000000001,0.8756333333333333,0.007313666666666666,7.677533333333333,0.8855566666666668,0.007268666666666666,8.642555555555557
2015-08-27,0.8893,0.00735,1.443,0.14,199.16,3,8,2015,0.0,0.0,-1.43442622950819,0.0,0.8882,0.007347142857142858,1.2504285714285726,0.8765466666666667,0.007316,7.6795333333333335,0.8854088888888888,0.0072696666666666665,8.6403
2015-08-27,0.8893,0.00735,1.488,0.14,199.16,3,8,2015,0.0,0.0,3.1185031185031242,0.0,0.8893,0.00735,1.2841428571428584,0.8774599999999999,0.007318333333333333,7.717266666666665,0.8852611111111112,0.007270666666666666,8.190944444444444
