date,exchange_rate_USD_EUR,exchange_rate_JPY_EUR,oil_price,interest_rate,sp500,day_of_week,month,year,exchange_rate_USD_EUR_pct_change,exchange_rate_JPY_EUR_pct_change,oil_price_pct_change,sp500_pct_change,exchange_rate_USD_EUR_ma_7,exchange_rate_JPY_EUR_ma_7,oil_price_ma_7,exchange_rate_USD_EUR_ma_30,exchange_rate_JPY_EUR_ma_30,oil_price_ma_30,exchange_rate_USD_EUR_ma_90,exchange_rate_JPY_EUR_ma_90,oil_price_ma_90
2015-01-14,0.848,0.00724,1.361,0.12,200.86,2,1,2015,0.0,0.0,-97.02968136185072,0.0,0.848,0.00724,14.492857142857146,0.84753,0.007198666666666667,8.835166666666668,0.8445566666666666,0.007119,9.657233333333332
2015-01-15,0.8597,0.0074,1.23,0.12,199.02,3,1,2015,1.3797169811320842,2.209944751381232,-9.625275532696541,-0.916060937966745,0.8496714285714286,0.007262857142857142,7.741428571428572,0.84802,0.007207333333333333,8.8611,0.84485,0.007124444444444445,9.651911111111112
2015-01-15,0.8597,0.0074,47.66,0.12,199.02,3,1,2015,0.0,0.0,3774.796747967479,0.0,0.8513428571428572,0.007285714285714286,14.33957142857143,0.84851,0.007216,10.393866666666668,0.8451433333333334,0.007129888888888889,10.176022222222223
2015-01-15,0.8597,0.0074,0.465,0.12,199.02,3,1,2015,0.0,0.0,-99.02433906840118,0.0,0.8530142857142857,0.007308571428571428,14.168142857142856,0.849,0.0072246666666666666,10.361966666666666,0.8453866666666665,0.007134111111111111,9.62507777777778
2015-01-15,0.8597,0.0074,1.451,0.12,199.02,3,1,2015,0.0,0.0,212.0430107526882,0.0,0.8546857142857142,0.007331428571428572,14.164714285714286,0.84949,0.007233333333333333,10.356500000000002,0.8456299999999999,0.007138333333333334,9.625266666666667
2015-01-15,0.8597,0.0074,1.489,0.12,199.02,3,1,2015,0.0,0.0,2.618883528600957,0.0,0.8563571428571428,0.007354285714285714,14.210857142857142,0.8499800000000001,0.007242,10.367266666666666,0.8458733333333334,0.007142555555555556,9.074255555555556
2015-01-15,0.8597,0.0074,1.624,0.12,199.02,3,1,2015,0.0,0.0,9.06648757555406,0.0,0.8580285714285714,0.007377142857142858,7.897142857142858,0.85047,0.0072506666666666665,8.858066666666668,0.8461166666666667,0.007146777777777777,9.07858888888889
2015-01-15,0.8597,0.0074,1.317,0.12,199.02,3,1,2015,0.0,0.0,-18.90394088669951,0.0,0.8597,0.0074,7.8908571428571435,0.85096,0.007259333333333334,8.8592,0.84636,0.007151,9.088055555555554
2015-01-15,0.8597,0.0074,1.115,0.12,199.02,3,1,2015,0.0,0.0,-15.337889141989368,0.0,0.8597,0.0074,7.874428571428571,0.85145,0.007268,8.846866666666667,0.8466033333333333,0.0071552222222222225,9.083355555555555
2015-01-15,0.8597,0.0074,1.486,0.12,199.02,3,1,2015,0.0,0.0,33.27354260089685,0.0,0.8597,0.0074,1.2781428571428572,0.8518100000000001,0.007274666666666666,7.365733333333334,0.8468466666666666,0.007159444444444444,9.081555555555555
2015-01-15,0.8597,0.0074,1.569,0.12,199.02,3,1,2015,0.0,0.0,5.585464333781953,0.0,0.8597,0.0074,1.435857142857143,0.85217,0.007281333333333334,7.378633333333334,0.84709,0.007163666666666667,9.08012222222222
2015-01-15,0.8597,0.0074,46.37,0.12,199.02,3,1,2015,0.0,0.0,2855.3855959209686,0.0,0.8597,0.0074,7.852857142857142,0.85253,0.007288,8.876166666666668,0.8473333333333333,0.007167888888888889,9.5757
2015-01-16,0.8644,0.00735,1.2,0.13,201.63,4,1,2015,0.5467023380248737,-0.6756756756756799,-97.41211990511106,1.3114259873379552,0.8603714285714287,0.007392857142857144,7.811571428571429,0.8530466666666666,0.007292999999999999,7.411833333333334,0.8476288888888888,0.007171555555555556,9.574655555555555
2015-01-16,0.8644,0.00735,1.61,0.13,201.63,4,1,2015,0.0,0.0,34.16666666666668,0.0,0.8610428571428572,0.007385714285714285,7.809571428571429,0.8535633333333333,0.007298,7.4262,0.8479244444444444,0.007175222222222223,9.575788888888889
2015-01-16,0.8644,0.00735,1.532,0.13,201.63,4,1,2015,0.0,0.0,-4.844720496894417,0.0,0.8617142857142858,0.007378571428571429,7.840285714285714,0.8540800000000001,0.0073030000000000005,7.4268,0.8481722222222222,0.007178,9.575644444444444
2015-01-16,0.8644,0.00735,1.382,0.13,201.63,4,1,2015,0.0,0.0,-9.79112271540471,0.0,0.8623857142857142,0.007371428571428571,7.878428571428571,0.8545966666666668,0.007308,7.4575000000000005,0.84842,0.007180777777777778,9.57678888888889
2015-01-16,0.8644,0.00735,48.49,0.13,201.63,4,1,2015,0.0,0.0,3408.683068017366,0.0,0.8630571428571427,0.007364285714285714,14.593285714285713,0.8551133333333334,0.007313,9.031033333333333,0.8486677777777778,0.007183555555555555,10.110577777777777
2015-01-16,0.8644,0.00735,1.295,0.13,201.63,4,1,2015,0.0,0.0,-97.3293462569602,0.0,0.8637285714285713,0.007357142857142856,14.554142857142855,0.85563,0.007318000000000001,9.0193,0.8489155555555555,0.0071863333333333345,10.109533333333333
2015-01-16,0.8644,0.00735,47.38,0.13,201.63,4,1,2015,0.0,0.0,3558.6872586872587,0.0,0.8644,0.00735,14.698428571428574,0.8561466666666667,0.007323,10.545833333333333,0.8491633333333334,0.007189111111111111,10.618922222222222
2015-01-16,0.8644,0.00735,0.48,0.13,201.63,4,1,2015,0.0,0.0,-98.98691430983537,0.0,0.8644,0.00735,14.595571428571429,0.8566633333333333,0.0073279999999999994,10.515033333333333,0.849411111111111,0.007191888888888889,10.6104
2015-01-16,0.8644,0.00735,1.665,0.13,201.63,4,1,2015,0.0,0.0,246.875,0.0,0.8644,0.00735,14.603428571428571,0.85721,0.007331666666666666,10.519933333333334,0.8496588888888887,0.007194666666666668,10.095788888888888
2015-01-16,0.8644,0.00735,1.507,0.13,201.63,4,1,2015,0.0,0.0,-9.4894894894895,0.0,0.8644,0.00735,14.599857142857143,0.8577566666666667,0.0073353333333333335,10.516566666666668,0.8499066666666667,0.0071974444444444455,10.094011111111111
2015-01-16,0.8644,0.00735,1.527,0.13,201.63,4,1,2015,0.0,0.0,1.3271400132714106,0.0,0.8644,0.00735,14.620571428571427,0.8583033333333333,0.007339,10.551833333333331,0.8501544444444445,0.007200222222222222,9.554088888888888
2015-01-19,0.8615,0.00732,1.527,0.13,201.63,0,1,2015,-0.3354928273947122,-0.40816326530611624,0.0,0.0,0.8639857142857144,0.007345714285714286,7.911571428571429,0.8587533333333333,0.0073416666666666665,10.5607,0.85037,0.007202666666666666,9.553033333333333
2015-01-20,0.8651,0.00729,46.49,0.12,202.06,1,1,2015,0.41787579802670116,-0.4098360655737765,2944.5317616241,0.21326191538957318,0.8640857142857143,0.007337142857142856,14.368,0.8593233333333334,0.007343333333333333,10.494033333333334,0.8506255555555555,0.007204777777777777,10.050455555555557
2015-01-20,0.8651,0.00729,1.503,0.12,202.06,1,1,2015,0.0,0.0,-96.76704667670467,0.0,0.8641857142857143,0.007328571428571428,7.8141428571428575,0.8598933333333333,0.007345000000000001,10.495033333333334,0.8508511111111111,0.007207111111111111,10.053911111111113
2015-01-20,0.8651,0.00729,1.336,0.12,202.06,1,1,2015,0.0,0.0,-11.111111111111105,0.0,0.8642857142857144,0.00732,7.936428571428572,0.8604633333333334,0.007346666666666667,10.484066666666669,0.8510766666666667,0.0072094444444444445,10.053733333333334
2015-01-20,0.8651,0.00729,1.54,0.12,202.06,1,1,2015,0.0,0.0,15.269461077844305,0.0,0.8643857142857142,0.007311428571428571,7.918571428571428,0.8610333333333333,0.007348333333333333,10.486233333333333,0.8513022222222222,0.007211777777777779,10.05241111111111
2015-01-20,0.8651,0.00729,1.583,0.12,202.06,1,1,2015,0.0,0.0,2.7922077922077904,0.0,0.8644857142857142,0.007302857142857143,7.929428571428573,0.8616033333333334,0.00735,10.500133333333334,0.8515277777777778,0.00721411111111111,9.529
2015-01-20,0.8651,0.00729,1.286,0.12,202.06,1,1,2015,0.0,0.0,-18.761844598862922,0.0,0.8645857142857142,0.007294285714285713,7.8950000000000005,0.8621733333333332,0.007351666666666667,9.015666666666668,0.8517533333333333,0.007216444444444444,9.525277777777779
2015-01-20,0.8651,0.00729,1.638,0.12,202.06,1,1,2015,0.0,0.0,27.371695178849144,0.0,0.8651,0.00729,7.910857142857144,0.8627433333333333,0.007353333333333333,9.0249,0.8519788888888888,0.007218777777777778,8.998366666666666
2015-01-20,0.8651,0.00729,46.79,0.12,202.06,1,1,2015,0.0,0.0,2756.5323565323565,0.0,0.8651,0.00729,7.953714285714286,0.8629233333333333,0.0073496666666666675,10.543566666666667,0.8522044444444443,0.007221111111111111,9.499244444444445
2015-01-20,0.8651,0.00729,1.478,0.12,202.06,1,1,2015,0.0,0.0,-96.84120538576619,0.0,0.8651,0.00729,7.950142857142858,0.8631033333333333,0.007346,9.004166666666666,0.85243,0.0072234444444444455,9.498711111111112
2015-01-20,0.8651,0.00729,0.484,0.12,202.06,1,1,2015,0.0,0.0,-67.2530446549391,0.0,0.8651,0.00729,7.828428571428573,0.8632833333333333,0.0073423333333333335,9.0048,0.8526555555555556,0.007225777777777778,9.48998888888889
2015-01-20,0.8651,0.00729,1.201,0.12,202.06,1,1,2015,0.0,0.0,148.1404958677686,0.0,0.8651,0.00729,7.78,0.8634633333333334,0.007338666666666666,8.996466666666667,0.8528811111111112,0.0072281111111111105,9.486122222222223
2015-01-21,0.8606,0.0073,1.537,0.12,203.08,2,1,2015,-0.5201710784880298,0.137174211248281,27.97668609492088,0.5048005542908074,0.8644571428571429,0.007291428571428572,7.773428571428572,0.8634933333333332,0.007335333333333333,8.998066666666666,0.8530566666666666,0.007230555555555556,9.498188888888889
2015-01-21,0.8606,0.0073,1.514,0.12,203.08,2,1,2015,0.0,0.0,-1.4964216005204922,0.0,0.8638142857142856,0.007292857142857143,7.806,0.8635233333333333,0.007332,8.9944,0.8531977777777778,0.007233000000000001,9.495888888888889
2015-01-21,0.8606,0.0073,1.345,0.12,203.08,2,1,2015,0.0,0.0,-11.16248348745047,0.0,0.8631714285714285,0.007294285714285713,7.764142857142857,0.8635533333333333,0.007328666666666666,8.995333333333331,0.8533388888888889,0.007235444444444444,9.493044444444445
2015-01-21,0.8606,0.0073,1.639,0.12,203.08,2,1,2015,0.0,0.0,21.85873605947957,0.0,0.8625285714285713,0.007295714285714286,1.314,0.8635833333333333,0.007325333333333333,9.0128,0.8534799999999999,0.007237888888888888,9.497922222222222
2015-01-21,0.8606,0.0073,0.511,0.12,203.08,2,1,2015,0.0,0.0,-68.82245271507017,0.0,0.8618857142857143,0.007297142857142857,1.175857142857143,0.8636133333333332,0.0073219999999999995,8.9803,0.8536211111111112,0.007240333333333334,8.954377777777777
2015-01-21,0.8606,0.0073,1.208,0.12,203.08,2,1,2015,0.0,0.0,136.39921722113502,0.0,0.8612428571428572,0.007298571428571428,1.2792857142857144,0.8636433333333333,0.007318666666666666,8.968266666666667,0.8537622222222221,0.0072427777777777785,8.954044444444444
2015-01-21,0.8606,0.0073,1.584,0.12,203.08,2,1,2015,0.0,0.0,31.12582781456954,0.0,0.8606,0.0073,1.3339999999999999,0.8636733333333333,0.0073153333333333325,7.475400000000001,0.8539033333333332,0.007245222222222222,8.954577777777779
2015-01-21,0.8606,0.0073,46.5,0.12,203.08,2,1,2015,0.0,0.0,2835.6060606060605,0.0,0.8606,0.0073,7.757285714285715,0.8635466666666666,0.007313666666666666,8.9854,0.8540444444444445,0.007247666666666666,9.452677777777778
2015-01-21,0.8606,0.0073,1.27,0.12,203.08,2,1,2015,0.0,0.0,-97.26881720430107,0.0,0.8606,0.0073,7.722428571428572,0.86342,0.007312,8.974066666666666,0.8541855555555555,0.007250111111111112,9.451566666666666
2015-01-21,0.8606,0.0073,47.85,0.12,203.08,2,1,2015,0.0,0.0,3667.716535433071,0.0,0.8606,0.0073,14.366000000000001,0.8632933333333332,0.007310333333333333,10.518,0.8543266666666666,0.0072525555555555555,9.978222222222223
2015-01-21,0.8606,0.0073,1.474,0.12,203.08,2,1,2015,0.0,0.0,-96.91954022988506,0.0,0.8606,0.0073,14.342428571428572,0.8631666666666666,0.0073086666666666664,10.521066666666666,0.8544677777777778,0.007255,9.452377777777777
2015-01-22,0.8797,0.00742,1.353,0.12,206.1,3,1,2015,2.2193818266325716,1.6438356164383494,-8.208955223880599,1.487098680323018,0.8633285714285714,0.007317142857142857,14.462714285714288,0.8636766666666666,0.007311,8.949833333333334,0.8548211111111113,0.007258777777777777,9.450088888888889
2015-01-22,0.8797,0.00742,1.283,0.12,206.1,3,1,2015,0.0,0.0,-5.173688100517371,0.0,0.8660571428571429,0.007334285714285715,14.473428571428572,0.8641866666666667,0.007313333333333333,8.949433333333335,0.8552177777777777,0.007261999999999999,9.445200000000002
2015-01-22,0.8797,0.00742,1.644,0.12,206.1,3,1,2015,0.0,0.0,28.137178487918945,0.0,0.8687857142857143,0.007351428571428571,14.482000000000001,0.8646966666666667,0.0073156666666666665,7.4249,0.8556144444444445,0.007265222222222223,9.445877777777778
2015-01-22,0.8797,0.00742,1.594,0.12,206.1,3,1,2015,0.0,0.0,-3.041362530413616,0.0,0.8715142857142858,0.007368571428571428,8.066857142857144,0.8652066666666667,0.007318000000000001,7.462033333333334,0.8560111111111111,0.007268444444444445,9.446444444444444
2015-01-22,0.8797,0.00742,0.521,0.12,206.1,3,1,2015,0.0,0.0,-67.31493099121705,0.0,0.8742428571428571,0.007385714285714285,7.959857142857143,0.8657166666666666,0.007320333333333333,7.423900000000001,0.8564077777777778,0.007271666666666667,9.438466666666669
2015-01-22,0.8797,0.00742,1.519,0.12,206.1,3,1,2015,0.0,0.0,191.55470249520152,0.0,0.8769714285714285,0.0074028571428571424,1.3411428571428572,0.8662266666666666,0.0073226666666666666,7.424300000000001,0.8568044444444445,0.007274888888888889,9.45031111111111
2015-01-22,0.8797,0.00742,45.93,0.12,206.1,3,1,2015,0.0,0.0,2923.699802501646,0.0,0.8797,0.00742,7.692,0.8667366666666666,0.007325,8.9044,0.8572011111111111,0.007278111111111111,9.9458
2015-01-22,0.8797,0.00742,46.09,0.12,206.1,3,1,2015,0.0,0.0,0.34835619420858777,0.0,0.8797,0.00742,14.083,0.8673433333333335,0.007328333333333333,10.389833333333335,0.8575977777777778,0.007281333333333332,9.92068888888889
2015-01-22,0.8797,0.00742,1.524,0.12,206.1,3,1,2015,0.0,0.0,-96.6934259058364,0.0,0.8797,0.00742,14.117428571428572,0.86783,0.007332666666666667,8.890966666666666,0.8579944444444444,0.007284555555555556,9.924577777777777
2015-01-22,0.8797,0.00742,1.486,0.12,206.1,3,1,2015,0.0,0.0,-2.493438320209973,0.0,0.8797,0.00742,14.094857142857146,0.8683166666666667,0.007337,8.890400000000001,0.8583911111111111,0.0072877777777777784,9.922722222222223
2015-01-22,0.8797,0.00742,1.341,0.12,206.1,3,1,2015,0.0,0.0,-9.757738896366085,0.0,0.8797,0.00742,14.058714285714286,0.8688033333333334,0.007341333333333333,8.890566666666668,0.8587877777777777,0.007291000000000001,9.920555555555556
2015-01-23,0.8921,0.00758,1.583,0.12,204.97,4,1,2015,1.409571444810731,2.156334231805923,18.0462341536167,-0.5482775351770997,0.8814714285714286,0.007442857142857144,14.21042857142857,0.8697033333333334,0.007351,8.892,0.8593222222222222,0.007296,9.408811111111111
2015-01-23,0.8921,0.00758,1.645,0.12,204.97,4,1,2015,0.0,0.0,3.9166140240050495,0.0,0.8832428571428571,0.007465714285714286,14.228428571428571,0.8706033333333333,0.007360666666666666,8.894066666666667,0.8598455555555555,0.007300888888888889,9.414111111111112
2015-01-23,0.8921,0.00758,1.503,0.12,204.97,4,1,2015,0.0,0.0,-8.632218844984807,0.0,0.8850142857142858,0.007488571428571429,7.881714285714287,0.8715033333333333,0.007370333333333334,8.9013,0.8603688888888888,0.007305777777777777,8.919033333333335
2015-01-23,0.8921,0.00758,0.507,0.12,204.97,4,1,2015,0.0,0.0,-66.26746506986028,0.0,0.8867857142857144,0.007511428571428572,1.3698571428571429,0.8724033333333333,0.00738,8.8636,0.8608922222222222,0.007310666666666667,8.90788888888889
2015-01-23,0.8921,0.00758,1.558,0.12,204.97,4,1,2015,0.0,0.0,207.29783037475346,0.0,0.8885571428571428,0.007534285714285715,1.3747142857142858,0.8733033333333334,0.007389666666666668,7.3558666666666666,0.8614155555555556,0.007315555555555555,8.920177777777779
2015-01-23,0.8921,0.00758,46.69,0.12,204.97,4,1,2015,0.0,0.0,2896.7907573812577,0.0,0.8903285714285715,0.007557142857142857,7.832428571428571,0.8742033333333333,0.007399333333333333,8.862933333333334,0.8619388888888889,0.0073204444444444445,9.420322222222223
2015-01-23,0.8921,0.00758,1.312,0.12,204.97,4,1,2015,0.0,0.0,-97.18997644035126,0.0,0.8921,0.00758,7.828285714285713,0.8751033333333333,0.007409,8.890533333333332,0.8624622222222222,0.007325333333333333,9.4191
2015-01-23,0.8921,0.00758,1.367,0.12,204.97,4,1,2015,0.0,0.0,4.192073170731692,0.0,0.8921,0.00758,7.797428571428571,0.8760033333333334,0.007418666666666667,8.896066666666666,0.8629855555555556,0.007330222222222223,9.416344444444444
2015-01-23,0.8921,0.00758,1.355,0.12,204.97,4,1,2015,0.0,0.0,-0.8778346744696464,0.0,0.8921,0.00758,7.755999999999999,0.8770533333333334,0.007428000000000001,8.889999999999999,0.8635088888888888,0.007335111111111111,9.418444444444445
2015-01-23,0.8921,0.00758,1.53,0.12,204.97,4,1,2015,0.0,0.0,12.915129151291517,0.0,0.8921,0.00758,7.759857142857142,0.8781033333333333,0.007437333333333334,8.890533333333334,0.8640322222222222,0.007339999999999999,8.914333333333333
2015-01-23,0.8921,0.00758,45.26,0.12,204.97,4,1,2015,0.0,0.0,2858.1699346405226,0.0,0.8921,0.00758,14.153142857142857,0.8791533333333333,0.007446666666666667,10.354366666666666,0.8645555555555556,0.0073448888888888895,9.402966666666666
2015-01-26,0.8897,0.00751,1.279,0.12,205.45,0,1,2015,-0.26902813585920615,-0.923482849604218,-97.17410517012814,0.23418061179685257,0.8917571428571429,0.0075699999999999995,14.113285714285714,0.8801233333333334,0.007453666666666667,10.342366666666665,0.8650522222222221,0.0073490000000000005,9.400677777777778
2015-01-26,0.8897,0.00751,1.642,0.12,205.45,0,1,2015,0.0,0.0,28.38154808444098,0.0,0.8914142857142856,0.00756,7.6778571428571425,0.8810933333333335,0.0074606666666666675,10.380066666666668,0.8655055555555555,0.0073524444444444444,8.9087
2015-01-26,0.8897,0.00751,46.07,0.12,205.45,0,1,2015,0.0,0.0,2705.724725943971,0.0,0.8910714285714285,0.00755,14.071857142857143,0.8820633333333333,0.007467666666666667,11.875466666666666,0.865958888888889,0.007355888888888889,9.407455555555554
2015-01-26,0.8897,0.00751,1.321,0.12,205.45,0,1,2015,0.0,0.0,-97.13262426741915,0.0,0.8907285714285715,0.00754,14.065285714285713,0.8830333333333333,0.007474666666666668,11.8667,0.8664122222222221,0.007359333333333332,9.406088888888888
2015-01-26,0.8897,0.00751,1.497,0.12,205.45,0,1,2015,0.0,0.0,13.323239969719914,0.0,0.8903857142857143,0.00753,14.085571428571427,0.8840033333333335,0.007481666666666667,10.3666,0.8668655555555556,0.007362777777777777,8.921277777777778
2015-01-26,0.8897,0.00751,0.501,0.12,205.45,0,1,2015,0.0,0.0,-66.53306613226452,0.0,0.8900428571428572,0.007520000000000001,13.938571428571427,0.8849733333333333,0.007488666666666667,10.340966666666667,0.8673188888888889,0.007366222222222222,8.913744444444445
2015-01-26,0.8897,0.00751,1.479,0.12,205.45,0,1,2015,0.0,0.0,195.20958083832335,0.0,0.8897,0.00751,7.684142857142858,0.8859433333333334,0.007495666666666667,8.795266666666667,0.8677722222222222,0.007369666666666667,8.913355555555556
2015-01-26,0.8897,0.00751,1.552,0.12,205.45,0,1,2015,0.0,0.0,4.935767410412439,0.0,0.8897,0.00751,7.723142857142858,0.8869133333333333,0.007502666666666667,8.797866666666666,0.8682255555555555,0.0073731111111111115,8.925477777777777
2015-01-26,0.8897,0.00751,1.537,0.12,205.45,0,1,2015,0.0,0.0,-0.9664948453608324,0.0,0.8897,0.00751,7.708142857142858,0.8872466666666666,0.0075056666666666666,8.804,0.8686788888888889,0.0073765555555555555,8.92828888888889
2015-01-26,0.8897,0.00751,1.585,0.12,205.45,0,1,2015,0.0,0.0,3.122966818477546,0.0,0.8897,0.00751,1.353142857142857,0.88758,0.007508666666666667,8.814066666666665,0.8691322222222221,0.00738,8.9276
2015-01-26,0.8897,0.00751,44.8,0.12,205.45,0,1,2015,0.0,0.0,2726.4984227129335,0.0,0.8897,0.00751,7.564428571428571,0.8879133333333333,0.0075116666666666665,10.252600000000001,0.8695855555555555,0.007383444444444445,9.407777777777778
2015-01-27,0.8791,0.00747,1.395,0.11,202.74,1,1,2015,-1.1914128357873532,-0.5326231691078598,-96.88616071428572,-1.3190557313214835,0.8881857142857144,0.007504285714285714,7.549857142857142,0.8878933333333333,0.007513333333333333,10.245966666666666,0.8699211111111111,0.007386444444444444,9.407677777777778
2015-01-27,0.8791,0.00747,1.355,0.11,202.74,1,1,2015,0.0,0.0,-2.8673835125448077,0.0,0.8866714285714286,0.007498571428571429,7.671857142857142,0.8878733333333334,0.007515,10.273766666666667,0.8702666666666666,0.0073890000000000015,9.405866666666666
2015-01-27,0.8791,0.00747,45.84,0.11,202.74,1,1,2015,0.0,0.0,3283.0258302583024,0.0,0.8851571428571429,0.007492857142857143,14.009142857142857,0.8878533333333335,0.007516666666666667,11.751133333333334,0.8706122222222221,0.007391555555555556,9.897333333333334
2015-01-27,0.8791,0.00747,1.373,0.11,202.74,1,1,2015,0.0,0.0,-97.00479930191972,0.0,0.8836428571428572,0.007487142857142857,13.983571428571429,0.8878333333333334,0.0075183333333333335,10.265899999999998,0.8709577777777778,0.007394111111111111,9.907377777777779
2015-01-27,0.8791,0.00747,1.537,0.11,202.74,1,1,2015,0.0,0.0,11.944646758922062,0.0,0.8821285714285715,0.007481428571428571,13.983571428571427,0.8878133333333333,0.007520000000000001,8.7808,0.8713033333333333,0.007396666666666666,9.910444444444446
2015-01-27,0.8791,0.00747,1.654,0.11,202.74,1,1,2015,0.0,0.0,7.612231620039034,0.0,0.8806142857142857,0.007475714285714286,13.99342857142857,0.8877933333333333,0.007521666666666666,8.785133333333334,0.8716488888888888,0.007399222222222221,9.390044444444445
2015-01-27,0.8791,0.00747,0.498,0.11,202.74,1,1,2015,0.0,0.0,-69.89117291414753,0.0,0.8791,0.00747,7.664571428571428,0.8877733333333333,0.007523333333333332,8.752199999999998,0.8719944444444445,0.007401777777777779,9.379211111111111
2015-01-27,0.8791,0.00747,1.584,0.11,202.74,1,1,2015,0.0,0.0,218.0722891566265,0.0,0.8791,0.00747,7.691571428571428,0.8877533333333333,0.0075250000000000004,8.760299999999999,0.87234,0.007404333333333334,9.378311111111111
2015-01-27,0.8791,0.00747,1.559,0.11,202.74,1,1,2015,0.0,0.0,-1.5782828282828398,0.0,0.8791,0.00747,7.720714285714285,0.8873200000000001,0.007521333333333334,8.759500000000001,0.8726855555555556,0.007406888888888889,9.379244444444444
2015-01-27,0.8791,0.00747,46.55,0.11,202.74,1,1,2015,0.0,0.0,2885.8883899935854,0.0,0.8791,0.00747,7.822142857142856,0.8868866666666667,0.007517666666666667,10.256333333333334,0.8730311111111111,0.007409444444444444,9.883511111111112
2015-01-27,0.8791,0.00747,1.504,0.11,202.74,1,1,2015,0.0,0.0,-96.76906552094522,0.0,0.8791,0.00747,7.840857142857141,0.8864533333333334,0.007514000000000001,10.256366666666667,0.8733766666666668,0.007412,9.39111111111111
2015-01-28,0.8866,0.00755,1.63,0.12,200.14,2,1,2015,0.8531452621999946,1.0709504685408433,8.377659574468076,-1.2824306994179802,0.8801714285714286,0.007481428571428571,7.854142857142856,0.88627,0.007513000000000001,10.2938,0.8738055555555555,0.007415444444444445,9.3941
2015-01-28,0.8866,0.00755,1.518,0.12,200.14,2,1,2015,0.0,0.0,-6.871165644171773,0.0,0.8812428571428572,0.007492857142857142,7.834714285714284,0.8860866666666667,0.0075120000000000004,10.292466666666664,0.8741044444444444,0.00741711111111111,9.3973
2015-01-28,0.8866,0.00755,1.37,0.12,200.14,2,1,2015,0.0,0.0,-9.749670619235829,0.0,0.8823142857142858,0.007504285714285714,7.959285714285713,0.8859033333333334,0.007511,8.781799999999999,0.8744033333333333,0.007418777777777778,8.882966666666666
2015-01-28,0.8866,0.00755,47.07,0.12,200.14,2,1,2015,0.0,0.0,3335.7664233576643,0.0,0.8833857142857143,0.007515714285714285,14.457285714285714,0.8857200000000002,0.007510000000000001,10.307066666666666,0.8747022222222223,0.007420444444444444,9.4008
